key,collection_date,Conductivity [p:1567],Dissolved oxygen [p:1565],Group 1 Taxa [f:2996],Ph [p:1566],Temperature [p:1564],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
ab95fc5093bdcb7b8da80fbf7e76fede,2013-06-04 00:00:00.000000,1.808,5.19,,7.49,13.6,41.2975,-81.80595,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_5,Mill Stream Run_5
ab08bce7ce84cd2b540e303d91a35cca,2013-06-04 00:00:00.000000,1.093,6.47,,7.83,14.8,41.29796,-81.80678,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_4,Mill Stream Run_4
c9b391bdf603fdf399730e9f62897dbf,2013-06-19 00:00:00.000000,0.729,5.94,,7.5,15.7,41.2964,-81.79443,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_91,Mill Stream Run_91
20e47b632071eeeed01f7585457e3acf,2013-06-19 00:00:00.000000,1.104,5.12,,7.61,15.5,41.29597,-81.7943,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_90,Mill Stream Run_90
15cd8237f6213a177ee7e70f9c5f7733,2013-06-19 00:00:00.000000,1.947,5.41,,7.34,19.1,41.31964,-81.81106,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_60,Mill Stream Run_60
09814ccd384d49d2d76942a794a17b18,2013-06-19 00:00:00.000000,1.649,4.52,,6.78,17.5,41.32115,-81.81279,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_58,Mill Stream Run_58
0aa2b66d2c2a3bb17820ab2944ee3f96,2013-06-20 00:00:00.000000,1.974,5.26,,7.66,15.5,41.38172,-81.86348,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_29,Rocky River_29
2a4f6ea47e8dca0b7603cc9914c9ef4b,2013-06-20 00:00:00.000000,1.231,3.13,,7.39,15.7,41.3926,-81.88074,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_24,Rocky River_24
545986f9190a8eb5cf73a5e8f999624d,2013-06-20 00:00:00.000000,0.735,3.45,,7.07,16.1,41.45465,-81.82185,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_15,Rocky River_15
c42df9d8ab28fb3d5fe82b9845636217,2013-06-20 00:00:00.000000,1.251,6.95,,8.25,19.4,41.46487,-81.83486,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_3,Rocky River_3
9f870721b6ff20fc707abfbf7513f566,2013-07-03 00:00:00.000000,0.694,7.89,,7.27,19.1,41.29989,-81.78902,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_10,Mill Stream Run_10
5fbdec7f9dfd7793c081d2055143cefd,2013-07-03 00:00:00.000000,1.028,7.43,,7.57,19.3,41.29983,-81.78883,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_9,Mill Stream Run_9
a6c54baa10d4f29e2fc7b3812552b6f6,2013-07-03 00:00:00.000000,0.773,7.37,,7.38,19.0,41.3037,-81.78733,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_8,Mill Stream Run_8
ebec161caaf9e79dca40d2b3fbce154d,2013-07-03 00:00:00.000000,0.916,7.98,,7.38,19.9,41.38055,-81.83504,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_7,Big Creek_7
7a7d0b02e9a8b6c251e720b029060474,2013-07-16 00:00:00.000000,0.827,6.44,,7.57,22.6,41.29438,-81.75755,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_129,Mill Stream Run_129
b96a446bc86eec0dfaf84bf599fe3a69,2013-07-16 00:00:00.000000,1.009,4.98,,7.38,22.6,41.29733,-81.77345,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_68,Mill Stream Run_68
f6d46e5ab373a49426ac0e512a64677b,2013-07-16 00:00:00.000000,1.099,5.97,,7.55,22.5,41.29626,-81.76743,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_66,Mill Stream Run_66
8a7b4f4e58a5bdfb148feda1ec5368e8,2013-07-16 00:00:00.000000,1.066,5.51,,7.34,22.7,41.2962,-81.76421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_65,Mill Stream Run_65
dc2b85d675a23786c116e60f9a053b37,2013-07-26 00:00:00.000000,0.298,2.66,,7.2,16.5,41.30055,-81.77981,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_70,Mill Stream Run_70
a8048104d1f1d00275acc7b0dfddb520,2013-07-26 00:00:00.000000,1.009,3.08,,7.85,15.5,41.29852,-81.78193,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_1,Mill Stream Run_1
befbf50cc9daa268e9efbbfb2765429c,2014-06-16 00:00:00.000000,0.473,11.2,,6.93,11.6,41.22623,-81.70187,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_51,Hinckley_51
3d899120004a5e226b6c6473981aaaee,2014-06-16 00:00:00.000000,0.544,5.01,,7.29,18.1,41.21702,-81.71812,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_1,Hinckley_1
abbfa912c95dbf8a7016f8123af42379,2014-06-17 00:00:00.000000,0.812,7.19,,7.9,20.4,41.22069,-81.72795,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_201,Hinckley_201
7cefc28d637839b02dfec1645c5a04a6,2014-06-17 00:00:00.000000,0.508,6.7,,7.46,22.4,41.21994,-81.72437,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_183,Hinckley_183
955a2459203606424b7064808afc50a5,2014-06-17 00:00:00.000000,0.658,6.51,,7.58,18.7,41.22378,-81.7228,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_182,Hinckley_182
92a0b4bce1af94efa147d85b922117db,2014-06-17 00:00:00.000000,0.97,0.66,,7.09,17.8,41.22007,-81.72046,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_170,Hinckley_170
3493dc034ed66504b8d5dfd8299afd9e,2014-06-20 00:00:00.000000,0.47,7.69,,7.75,18.0,41.20952,-81.73017,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_166,Hinckley_166
893cf97a92c7836fd3296110ccb0918d,2014-06-20 00:00:00.000000,0.648,7.69,,8.01,17.3,41.20806,-81.72866,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_164,Hinckley_164
4751963480a174dc2d69b52f549224d5,2014-06-20 00:00:00.000000,0.444,7.1,,7.78,18.5,41.20661,-81.72697,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_159,Hinckley_159
50e802987c74fe61439e301b1de64faa,2014-06-23 00:00:00.000000,0.537,5.96,,7.83,17.4,41.20924,-81.73025,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_158,Hinckley_158
385bae3817c35f54480f9ff62099c8c6,2014-06-23 00:00:00.000000,0.358,7.86,,7.37,18.5,41.21101,-81.71764,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_145,Hinckley_145
3e800be691ef7128d70a7873390b190a,2014-06-26 00:00:00.000000,0.254,7.19,,7.33,19.1,41.21069,-81.71982,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_111,Hinckley_111
46756281265d9a26dd8e3680ef025c0e,2014-06-26 00:00:00.000000,0.312,8.32,,7.23,17.9,41.20564,-81.71236,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_103,Hinckley_103
fa068067fd1106b7a645a60054e25a44,2014-06-26 00:00:00.000000,0.404,6.86,,7.02,17.7,41.20454,-81.71259,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_97,Hinckley_97
a5ed380d33ba4e501aefa21e1585b20d,2014-06-27 00:00:00.000000,0.144,7.68,,6.91,17.9,41.20661,-81.71442,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_105,Hinckley_105
0c3e5f6c45d86c0fb5a4919c9eec087e,2014-06-27 00:00:00.000000,0.234,7.93,,7.86,14.8,41.20514,-81.71407,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_100,Hinckley_100
675e7f7307190d83ca17af9f61500b5f,2014-06-30 00:00:00.000000,1.799,5.96,,7.32,22.9,41.31964,-81.81106,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_60,Mill Stream Run_60
2d4e6fbaa7593955ee07a2662f647b4b,2014-06-30 00:00:00.000000,1.958,2.65,,6.48,20.7,41.32115,-81.81279,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_58,Mill Stream Run_58
39309c64e5e74b265f0c4e43ccd4e4d2,2014-07-01 00:00:00.000000,0.097,5.02,,6.72,18.4,41.20591,-81.71767,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_109,Hinckley_109
8ff696fbbfbe2f2e428b04e06c84f907,2014-07-01 00:00:00.000000,0.17,4.69,,7.11,22.1,41.20729,-81.71533,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_107,Hinckley_107
5f2585af1dd436c0324cb5ae5016c5aa,2014-07-07 00:00:00.000000,0.895,,,7.63,19.5,41.2096,-81.70175,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_96,Hinckley_96
ef53ae50ca1b56473faad15ab7f01bcb,2014-07-07 00:00:00.000000,0.578,,,7.73,18.6,41.20957,-81.70323,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_95,Hinckley_95
fb47e3f605a97951aecbefad7b73bd22,2014-07-07 00:00:00.000000,0.592,,,7.63,19.2,41.20796,-81.70349,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_94,Hinckley_94
d4c34d806af630f6850fe03188b48f10,2014-07-07 00:00:00.000000,0.716,,,7.37,20.5,41.20425,-81.70459,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_89,Hinckley_89
af3660447687abc6b67c0a41cfbc8ab8,2014-07-08 00:00:00.000000,0.947,8.76,,7.36,21.1,41.20313,-81.70181,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_88,Hinckley_88
881e0a7dc2f8948037b2995e139e4b69,2014-07-09 00:00:00.000000,0.425,9.31,,7.43,19.5,41.21441,-81.68817,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_206,Hinckley_206
3efa7fac9c5ced62b69e8197daa89178,2014-07-09 00:00:00.000000,0.426,6.85,,7.06,18.6,41.20884,-81.69385,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_83,Hinckley_83
483e7e1eeda50482bde09245df036041,2014-07-09 00:00:00.000000,1.437,8.29,,7.56,19.0,41.2056,-81.69448,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_82,Hinckley_82
86f18b339861a39dd45d9b5b0bb249ca,2014-07-09 00:00:00.000000,0.859,7.78,,7.51,18.8,41.20969,-81.68235,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_23,Hinckley_23
ab18a6d661e73e666509762ff7957fa9,2014-07-10 00:00:00.000000,0.64,5.62,,7.82,18.9,41.21923,-81.68,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_207,Hinckley_207
fbdcd4e85fd0cd8c4791266c51277ac4,2014-07-10 00:00:00.000000,0.645,7.18,,7.73,17.8,41.21646,-81.68494,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_21,Hinckley_21
85e4587e7a9917d0e109fc9bff291f5a,2014-07-10 00:00:00.000000,0.578,6.13,,7.34,21.4,41.22353,-81.67943,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_16,Hinckley_16
433d7297ca2eb1d09ad35a8bdb14ce50,2014-07-11 00:00:00.000000,0.454,9.75,,7.47,16.5,41.22292,-81.70452,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_48,Hinckley_48
de941ab40a00fd17db891488f492fdfd,2014-07-11 00:00:00.000000,0.455,5.43,,7.51,16.2,41.21949,-81.70569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_43,Hinckley_43
7eb1646ab7edd7ef7d09ce2e10446b41,2014-07-11 00:00:00.000000,0.245,4.91,,6.88,17.3,41.21927,-81.70532,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_42,Hinckley_42
40fdace5b17e0d66c67ab6e06d817ba0,2014-07-16 00:00:00.000000,0.929,,,8.25,16.5,41.22679,-81.70332,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_54,Hinckley_54
634eb55a7623f4c822fb9a7e2f434d4d,2014-07-16 00:00:00.000000,0.145,,,8.16,15.5,41.22448,-81.70262,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_50,Hinckley_50
aa099f949cec034a1402c6e86dbb5cb1,2014-07-16 00:00:00.000000,0.078,,,8.07,16.2,41.2227,-81.70428,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_49,Hinckley_49
5f96a0545c9bc1b2ab5c16fd10d154ab,2014-07-17 00:00:00.000000,0.506,,,7.91,17.6,41.21282,-81.69937,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_36,Hinckley_36
d0cb77599a0bd00cbc0c78b767063641,2014-07-17 00:00:00.000000,0.277,,,7.54,16.6,41.21572,-81.70225,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_28,Hinckley_28
72f43b65ab0d3d1a99946ef14dc9ee1b,2014-07-17 00:00:00.000000,0.24,,,7.13,16.7,41.21393,-81.70115,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_27,Hinckley_27
01adfba6e56806e44bf77010244b2151,2014-07-17 00:00:00.000000,0.27,,,7.76,15.8,41.2179,-81.70253,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_24,Hinckley_24
60f5e24e731c997358d6a8c5ec7e2c05,2014-07-18 00:00:00.000000,0.349,,,7.77,14.5,41.24826,-81.6944,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_14,Rising Valley_14
dc3a7acfdb2f461304418f286f5a87d0,2014-07-18 00:00:00.000000,0.583,,,7.88,13.8,41.24183,-81.69145,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rosene Property_1,Rosene Property_1
9df9dfe2e44abd86ac36e034160ef7a8,2014-07-21 00:00:00.000000,0.7,,,7.6,15.2,41.26823,-81.6915,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_17,Rising Valley_17
49a311ce09640bf58cb7d7af76a6de9d,2014-07-21 00:00:00.000000,0.799,,,7.26,18.5,41.26449,-81.68816,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_16,Rising Valley_16
7b0f08c4914875ed1671bae150c701d3,2014-07-21 00:00:00.000000,0.72,,,7.8,16.8,41.26458,-81.69023,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_15,Rising Valley_15
56aee77c32648c17f08717a10b68a02c,2014-07-21 00:00:00.000000,0.633,,,7.35,18.9,41.25544,-81.68806,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_6,Rising Valley_6
0e3997abda0d6b663338d8c5bffe5251,2015-06-02 00:00:00.000000,0.188,11.11,,7.74,11.9,41.32125,-81.81749,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_118,Mill Stream Run_118
2178f856f8ef5dba46a3bd76d57a38a3,2015-06-02 00:00:00.000000,1.865,9.84,,7.3,15.0,41.31964,-81.81106,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_60,Mill Stream Run_60
2b2063d275805384a73dfd5adf7efa8e,2015-06-02 00:00:00.000000,1.326,9.87,,7.22,12.9,41.32115,-81.81279,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_58,Mill Stream Run_58
3fa5754179246dee54682bfe8d3b4d13,2015-06-03 00:00:00.000000,1.013,11.0,,8.24,14.3,41.4018,-81.75696,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_8,Big Creek_8
2d55c5f98d2b061690166494b6aa19a0,2015-06-03 00:00:00.000000,0.624,5.03,,7.12,13.8,41.39046,-81.7697,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_5,Big Creek_5
afb8097628ed578267f9548f101440fc,2015-06-03 00:00:00.000000,0.571,7.26,,7.52,15.1,41.43089,-81.60793,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Garfield Park_4,Garfield Park_4
3e64df2f2b342e27b96c7982e938477e,2015-06-03 00:00:00.000000,0.641,3.2,,6.94,15.6,41.42631,-81.60177,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Garfield Park_1,Garfield Park_1
384de70d8ee325b6093ef7c1ff96a0d1,2015-06-04 00:00:00.000000,0.848,6.78,,7.48,16.2,41.38321,-81.6996,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_12,West Creek_12
bba1039b4a116ac941cbf8bad2250f17,2015-06-04 00:00:00.000000,2.37,8.86,,7.83,16.8,41.37594,-81.69286,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_7,West Creek_7
9374aa49d909cd208194ef4c00bde61c,2015-06-04 00:00:00.000000,0.728,8.3,,7.78,16.1,41.37887,-81.69569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_4,West Creek_4
6848c5a93bc2dd95069fcdf5cf4ffbb4,2015-06-04 00:00:00.000000,0.196,4.48,,6.34,15.4,41.39006,-81.68806,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_1,West Creek_1
dedeffae7bc8867b6da017e96c4c8fdd,2015-06-10 00:00:00.000000,0.163,9.75,,7.58,14.1,41.25864,-81.69637,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rising Valley_18,Rising Valley_18
8a4cfabb5fdbe24e537b0525a6bb6d1a,2015-06-10 00:00:00.000000,0.528,7.18,,8.02,17.6,41.37341,-81.69566,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_9,West Creek_9
dd56e3234d3684788d1094b62170651c,2015-06-11 00:00:00.000000,0.452,,,7.43,13.5,41.22623,-81.70187,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_51,Hinckley_51
a1d4fa37291b9bacdc834ff41af47fb2,2015-06-12 00:00:00.000000,0.999,,,7.87,17.6,41.41313,-81.4653,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_85,South Chagrin_85
0a5a42e117a2faf7b1508e2935f03099,2015-06-12 00:00:00.000000,3.83,,,7.74,20.7,41.3818,-81.47981,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_64,South Chagrin_64
936a9853cc519fc7bf849ccea3684306,2015-06-17 00:00:00.000000,1.195,8.39,,7.97,22.0,41.38362,-81.51376,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_176,Bedford_176
e440bf8f1b8f1066d1d2bac5e9c67d0e,2015-06-17 00:00:00.000000,0.622,8.4,,7.71,19.4,41.38302,-81.51887,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_127,Bedford_127
88b420c83362bb74125c49cfcfc02cfb,2015-06-19 00:00:00.000000,1.412,4.18,,7.77,21.5,41.37897,-81.49411,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_171,Bedford_171
0eb894560ce8c334bfe3a1c206474e78,2015-06-19 00:00:00.000000,1.107,,,7.98,19.1,41.37994,-81.49662,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_168,Bedford_168
2e9ab1e17a67c87b792bcc96a0a7a6b4,2015-06-19 00:00:00.000000,1.432,11.53,,7.57,19.0,41.3788,-81.50721,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_148,Bedford_148
73eccea6e1933dfc3416ea9b7031aded,2015-06-22 00:00:00.000000,1.893,,,7.54,19.4,41.37976,-81.51618,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_131,Bedford_131
85de8d2080b0b4f98bf07b464424f19b,2015-06-22 00:00:00.000000,0.829,,,7.4,17.8,41.39163,-81.54339,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_21,Bedford_21
f4b11a3c42d0d389a11ee325e3147194,2015-06-22 00:00:00.000000,1.31,,,7.65,19.2,41.39019,-81.54501,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_20,Bedford_20
fd605bf4a5b8ea5daf9be85f60781113,2015-06-24 00:00:00.000000,1.072,,,7.67,17.9,41.38887,-81.54746,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_19,Bedford_19
